,Unnamed: 0.1,head id,head name,tail id,tail name,pathway,link type,relation name,relation value,entry1,entry2,Unnamed: 0,head full name,tail full name
14432,24968,hsa:2100,ESR2,hsa:8913,CACNA1G,hsa04929,PPrel,,,127.0,134.0,,"ESR2, estrogen receptor 2","CACNA1G, calcium voltage-gated channel subunit alpha1 G"
14433,24969,hsa:2100,ESR2,hsa:8912,CACNA1H,hsa04929,PPrel,,,127.0,135.0,,"ESR2, estrogen receptor 2","CACNA1H, calcium voltage-gated channel subunit alpha1 H"
14434,24970,hsa:2100,ESR2,hsa:8911,CACNA1I,hsa04929,PPrel,,,127.0,136.0,,"ESR2, estrogen receptor 2","CACNA1I, calcium voltage-gated channel subunit alpha1 I"
14435,24971,hsa:3814,KISS1,hsa:3814,KISS1,hsa04929,PPrel,,,97.0,51.0,,"KISS1, KiSS-1 metastasis suppressor","KISS1, KiSS-1 metastasis suppressor"
14436,24973,hsa:2796,GNRH1,hsa:2796,GNRH1,hsa04929,PPrel,,,87.0,84.0,,"GNRH1, gonadotropin releasing hormone 1","GNRH1, gonadotropin releasing hormone 1"
14437,24974,cpd:C00535,C00535,hsa:3814,KISS1,hsa04929,PCrel,,,148.0,98.0,,Testosterone,"KISS1, KiSS-1 metastasis suppressor"
14438,24981,hsa:9370,ADIPOQ,hsa:6517,SLC2A4,hsa04930,PPrel,indirect effect,..>,27.0,14.0,,"ADIPOQ, adiponectin, C1Q and collagen domain containing","SLC2A4, solute carrier family 2 member 4"
14439,24982,hsa:3643,INSR,hsa:5594,MAPK1,hsa04930,PPrel,indirect effect,..>,16.0,23.0,,"INSR, insulin receptor","MAPK1, mitogen-activated protein kinase 1"
14440,24983,hsa:7124,TNF,hsa:3551,IKBKB,hsa04930,PPrel,indirect effect,..>,34.0,28.0,,"TNF, tumor necrosis factor","IKBKB, inhibitor of nuclear factor kappa B kinase subunit beta"
14441,24984,hsa:7124,TNF,hsa:5599,MAPK8,hsa04930,PPrel,indirect effect,..>,34.0,32.0,,"TNF, tumor necrosis factor","MAPK8, mitogen-activated protein kinase 8"
14442,24985,hsa:7124,TNF,hsa:2475,MTOR,hsa04930,PPrel,indirect effect,..>,34.0,39.0,,"TNF, tumor necrosis factor","MTOR, mechanistic target of rapamycin kinase"
14443,24986,hsa:5290,PIK3CA,hsa:6517,SLC2A4,hsa04930,PPrel,indirect effect,..>,13.0,14.0,,"PIK3CA, phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha","SLC2A4, solute carrier family 2 member 4"
14444,24987,hsa:5290,PIK3CA,hsa:2475,MTOR,hsa04930,PPrel,indirect effect,..>,13.0,39.0,,"PIK3CA, phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha","MTOR, mechanistic target of rapamycin kinase"
14445,24989,hsa:122809,SOCS4,hsa:3667,IRS1,hsa04930,PPrel,inhibition,--|,22.0,31.0,,"SOCS4, suppressor of cytokine signaling 4","IRS1, insulin receptor substrate 1"
14446,24991,hsa:5594,MAPK1,hsa:3667,IRS1,hsa04930,PPrel,indirect effect,..>,23.0,31.0,,"MAPK1, mitogen-activated protein kinase 1","IRS1, insulin receptor substrate 1"
14447,24993,hsa:389692,MAFA,hsa:3630,INS,hsa04930,GErel,expression,-->,40.0,37.0,,"MAFA, MAF bZIP transcription factor A","INS, insulin"
14448,24994,hsa:3551,IKBKB,cpd:C00162,C00162,hsa04930,PCrel,,,28.0,24.0,,"IKBKB, inhibitor of nuclear factor kappa B kinase subunit beta",Fatty acid
14449,24995,hsa:5599,MAPK8,cpd:C00162,C00162,hsa04930,PCrel,,,32.0,24.0,,"MAPK8, mitogen-activated protein kinase 8",Fatty acid
14450,24996,hsa:5580,PRKCD,cpd:C00031,C00031,hsa04930,PCrel,,,29.0,26.0,,"PRKCD, protein kinase C delta",D-Glucose
14451,24997,hsa:2645,GCK,cpd:C00031,C00031,hsa04930,PCrel,,,38.0,21.0,,"GCK, glucokinase",D-Glucose
14452,24998,hsa:5313,PKLR,cpd:C00022,C00022,hsa04930,PCrel,,,12.0,19.0,,"PKLR, pyruvate kinase L/R",Pyruvate
14453,24999,hsa:6833,ABCC8,cpd:C00002,C00002,hsa04930,PCrel,,,43.0,18.0,,"ABCC8, ATP binding cassette subfamily C member 8",ATP
14454,25000,hsa:3767,KCNJ11,cpd:C00002,C00002,hsa04930,PCrel,,,42.0,18.0,,"KCNJ11, potassium inwardly rectifying channel subfamily J member 11",ATP
14455,25001,hsa:6833,ABCC8,hsa:773,CACNA1A,hsa04930,PPrel,indirect effect,..>,43.0,36.0,,"ABCC8, ATP binding cassette subfamily C member 8","CACNA1A, calcium voltage-gated channel subunit alpha1 A"
14456,25002,hsa:3767,KCNJ11,hsa:773,CACNA1A,hsa04930,PPrel,indirect effect,..>,42.0,36.0,,"KCNJ11, potassium inwardly rectifying channel subfamily J member 11","CACNA1A, calcium voltage-gated channel subunit alpha1 A"
14457,25003,hsa:6514,SLC2A2,cpd:C00031,C00031,hsa04930,PCrel,,,41.0,21.0,,"SLC2A2, solute carrier family 2 member 2",D-Glucose
14458,25004,hsa:3767,KCNJ11,cpd:C00238,C00238,hsa04930,PCrel,,,42.0,20.0,,"KCNJ11, potassium inwardly rectifying channel subfamily J member 11",Potassium cation
14459,25005,hsa:773,CACNA1A,cpd:C00076,C00076,hsa04930,PPrel,compound,25,36.0,37.0,,"CACNA1A, calcium voltage-gated channel subunit alpha1 A",Calcium cation
14460,25006,cpd:C00076,C00076,hsa:3630,INS,hsa04930,PPrel,compound,25,36.0,37.0,,Calcium cation,"INS, insulin"
14461,25007,hsa:2645,GCK,hsa:5313,PKLR,hsa04930,PPrel,indirect effect,..>,38.0,12.0,,"GCK, glucokinase","PKLR, pyruvate kinase L/R"
14462,25013,hsa:2475,MTOR,hsa:3667,IRS1,hsa04930,PPrel,phosphorylation,+p,39.0,31.0,,"MTOR, mechanistic target of rapamycin kinase","IRS1, insulin receptor substrate 1"
14463,25014,hsa:5590,PRKCZ,hsa:3667,IRS1,hsa04930,PPrel,inhibition,--|,33.0,31.0,,"PRKCZ, protein kinase C zeta","IRS1, insulin receptor substrate 1"
14464,25015,hsa:5590,PRKCZ,hsa:3667,IRS1,hsa04930,PPrel,phosphorylation,+p,33.0,31.0,,"PRKCZ, protein kinase C zeta","IRS1, insulin receptor substrate 1"
14465,25016,hsa:5580,PRKCD,hsa:3667,IRS1,hsa04930,PPrel,inhibition,--|,29.0,31.0,,"PRKCD, protein kinase C delta","IRS1, insulin receptor substrate 1"
14466,25017,hsa:5580,PRKCD,hsa:3667,IRS1,hsa04930,PPrel,phosphorylation,+p,29.0,31.0,,"PRKCD, protein kinase C delta","IRS1, insulin receptor substrate 1"
14467,25026,hsa:57761,TRIB3,hsa:10000,AKT3,hsa04931,PPrel,inhibition,--|,390.0,31.0,,"TRIB3, tribbles pseudokinase 3","AKT3, AKT serine/threonine kinase 3"
14468,25027,cpd:C00083,C00083,hsa:1375,CPT1B,hsa04931,PCrel,inhibition,--|,247.0,83.0,,Malonyl-CoA,"CPT1B, carnitine palmitoyltransferase 1B"
14469,25028,cpd:C00195,C00195,hsa:5579,PRKCB,hsa04931,PCrel,activation,-->,62.0,44.0,,N-Acylsphingosine,"PRKCB, protein kinase C beta"
14470,25029,cpd:C00195,C00195,hsa:5524,PTPA,hsa04931,PCrel,activation,-->,62.0,65.0,,N-Acylsphingosine,"PTPA, protein phosphatase 2 phosphatase activator"
14471,25030,cpd:C00533,C00533,hsa:3667,IRS1,hsa04931,PCrel,inhibition,--|,103.0,26.0,,Nitric oxide,"IRS1, insulin receptor substrate 1"
14472,25034,hsa:9021,SOCS3,hsa:6720,SREBF1,hsa04931,PPrel,indirect effect,..>,144.0,257.0,,"SOCS3, suppressor of cytokine signaling 3","SREBF1, sterol regulatory element binding transcription factor 1"
14473,25036,hsa:9021,SOCS3,hsa:8660,IRS2,hsa04931,PPrel,inhibition,--|,144.0,123.0,,"SOCS3, suppressor of cytokine signaling 3","IRS2, insulin receptor substrate 2"
14474,25042,hsa:8660,IRS2,hsa:5290,PIK3CA,hsa04931,PPrel,activation,-->,123.0,126.0,,"IRS2, insulin receptor substrate 2","PIK3CA, phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha"
14475,25045,cpd:C00095,C00095,hsa:133522,PPARGC1B,hsa04931,PCrel,indirect effect,..>,205.0,206.0,,D-Fructose,"PPARGC1B, PPARG coactivator 1 beta"
14476,25046,hsa:133522,PPARGC1B,hsa:6720,SREBF1,hsa04931,PPrel,activation,-->,206.0,208.0,,"PPARGC1B, PPARG coactivator 1 beta","SREBF1, sterol regulatory element binding transcription factor 1"
14477,25047,hsa:133522,PPARGC1B,hsa:22877,MLXIP,hsa04931,PPrel,activation,-->,206.0,200.0,,"PPARGC1B, PPARG coactivator 1 beta","MLXIP, MLX interacting protein"
14478,25048,hsa:6720,SREBF1,hsa:32,ACACB,hsa04931,GErel,expression,-->,208.0,162.0,,"SREBF1, sterol regulatory element binding transcription factor 1","ACACB, acetyl-CoA carboxylase beta"
14479,25049,hsa:22877,MLXIP,hsa:32,ACACB,hsa04931,GErel,expression,-->,200.0,162.0,,"MLXIP, MLX interacting protein","ACACB, acetyl-CoA carboxylase beta"
14480,25050,cpd:C00031,C00031,hsa:5524,PTPA,hsa04931,PCrel,indirect effect,..>,185.0,198.0,,D-Glucose,"PTPA, protein phosphatase 2 phosphatase activator"
14481,25051,cpd:C00083,C00083,hsa:1374,CPT1A,hsa04931,PCrel,inhibition,--|,163.0,403.0,,Malonyl-CoA,"CPT1A, carnitine palmitoyltransferase 1A"
14482,25053,cpd:C00165,C00165,hsa:3551,IKBKB,hsa04931,PCrel,activation,-->,176.0,171.0,,Diacylglycerol,"IKBKB, inhibitor of nuclear factor kappa B kinase subunit beta"
14483,25054,hsa:5581,PRKCE,hsa:5599,MAPK8,hsa04931,PPrel,activation,-->,161.0,165.0,,"PRKCE, protein kinase C epsilon","MAPK8, mitogen-activated protein kinase 8"
14484,25056,hsa:10891,PPARGC1A,hsa:5465,PPARA,hsa04931,PPrel,activation,-->,229.0,230.0,,"PPARGC1A, PPARG coactivator 1 alpha","PPARA, peroxisome proliferator activated receptor alpha"
14485,25057,hsa:5465,PPARA,hsa:57761,TRIB3,hsa04931,PPrel,activation,-->,230.0,232.0,,"PPARA, peroxisome proliferator activated receptor alpha","TRIB3, tribbles pseudokinase 3"
14486,25064,hsa:8473,OGT,hsa:4846,NOS3,hsa04931,PPrel,glycosylation,+g,324.0,329.0,,"OGT, O-linked N-acetylglucosamine (GlcNAc) transferase","NOS3, nitric oxide synthase 3"
14487,25065,hsa:8473,OGT,hsa:2932,GSK3B,hsa04931,PPrel,glycosylation,+g,324.0,307.0,,"OGT, O-linked N-acetylglucosamine (GlcNAc) transferase","GSK3B, glycogen synthase kinase 3 beta"
14488,25066,hsa:2997,GYS1,hsa:8473,OGT,hsa04931,PPrel,glycosylation,+g,351.0,324.0,,"GYS1, glycogen synthase 1","OGT, O-linked N-acetylglucosamine (GlcNAc) transferase"
14489,25067,hsa:8473,OGT,hsa:10062,NR1H3,hsa04931,PPrel,glycosylation,+g,324.0,347.0,,"OGT, O-linked N-acetylglucosamine (GlcNAc) transferase","NR1H3, nuclear receptor subfamily 1 group H member 3"
14490,25068,hsa:8473,OGT,hsa:22877,MLXIP,hsa04931,PPrel,glycosylation,+g,324.0,353.0,,"OGT, O-linked N-acetylglucosamine (GlcNAc) transferase","MLXIP, MLX interacting protein"
14491,25069,hsa:8473,OGT,hsa:200186,CRTC2,hsa04931,PPrel,glycosylation,+g,339.0,343.0,,"OGT, O-linked N-acetylglucosamine (GlcNAc) transferase","CRTC2, CREB regulated transcription coactivator 2"
14492,25070,hsa:8473,OGT,hsa:2308,FOXO1,hsa04931,PPrel,glycosylation,+g,339.0,308.0,,"OGT, O-linked N-acetylglucosamine (GlcNAc) transferase","FOXO1, forkhead box O1"
14493,25072,hsa:2997,GYS1,gl:G00369,G00369,hsa04931,PCrel,activation,-->,351.0,363.0,,"GYS1, glycogen synthase 1",(Gal)3 (GlcNAc)4 (Man)3
14494,25073,hsa:200186,CRTC2,hsa:10488,CREB3,hsa04931,PPrel,activation,-->,343.0,346.0,,"CRTC2, CREB regulated transcription coactivator 2","CREB3, cAMP responsive element binding protein 3"
14495,25074,hsa:10891,PPARGC1A,hsa:8473,OGT,hsa04931,PPrel,activation,-->,338.0,339.0,,"PPARGC1A, PPARG coactivator 1 alpha","OGT, O-linked N-acetylglucosamine (GlcNAc) transferase"
14496,25075,hsa:3630,INS,hsa:27330,RPS6KA6,hsa04931,PPrel,activation,-->,61.0,114.0,,"INS, insulin","RPS6KA6, ribosomal protein S6 kinase A6"
14497,25076,hsa:3630,INS,hsa:27330,RPS6KA6,hsa04931,PPrel,indirect effect,..>,61.0,114.0,,"INS, insulin","RPS6KA6, ribosomal protein S6 kinase A6"
14498,25077,hsa:27330,RPS6KA6,hsa:5499,PPP1CA,hsa04931,PPrel,activation,-->,114.0,96.0,,"RPS6KA6, ribosomal protein S6 kinase A6","PPP1CA, protein phosphatase 1 catalytic subunit alpha"
14499,25078,hsa:27330,RPS6KA6,hsa:5499,PPP1CA,hsa04931,PPrel,phosphorylation,+p,114.0,96.0,,"RPS6KA6, ribosomal protein S6 kinase A6","PPP1CA, protein phosphatase 1 catalytic subunit alpha"
14500,25091,hsa:5579,PRKCB,hsa:3643,INSR,hsa04931,PPrel,inhibition,--|,91.0,25.0,,"PRKCB, protein kinase C beta","INSR, insulin receptor"
14501,25092,hsa:5579,PRKCB,hsa:3643,INSR,hsa04931,PPrel,phosphorylation,+p,91.0,25.0,,"PRKCB, protein kinase C beta","INSR, insulin receptor"
14502,25096,hsa:9021,SOCS3,hsa:3667,IRS1,hsa04931,PPrel,indirect effect,..>,73.0,26.0,,"SOCS3, suppressor of cytokine signaling 3","IRS1, insulin receptor substrate 1"
14503,25097,hsa:7132,TNFRSF1A,hsa:5599,MAPK8,hsa04931,PPrel,activation,-->,12.0,8.0,,"TNFRSF1A, TNF receptor superfamily member 1A","MAPK8, mitogen-activated protein kinase 8"
14504,25098,hsa:7132,TNFRSF1A,hsa:5599,MAPK8,hsa04931,PPrel,indirect effect,..>,12.0,8.0,,"TNFRSF1A, TNF receptor superfamily member 1A","MAPK8, mitogen-activated protein kinase 8"
14505,25100,hsa:7132,TNFRSF1A,hsa:3551,IKBKB,hsa04931,PPrel,indirect effect,..>,12.0,19.0,,"TNFRSF1A, TNF receptor superfamily member 1A","IKBKB, inhibitor of nuclear factor kappa B kinase subunit beta"
14506,25103,hsa:4790,NFKB1,hsa:4846,NOS3,hsa04931,PPrel,activation,-->,87.0,101.0,,"NFKB1, nuclear factor kappa B subunit 1","NOS3, nitric oxide synthase 3"
14507,25104,hsa:4790,NFKB1,hsa:4846,NOS3,hsa04931,PPrel,indirect effect,..>,87.0,101.0,,"NFKB1, nuclear factor kappa B subunit 1","NOS3, nitric oxide synthase 3"
14508,25106,hsa:4846,NOS3,cpd:C00533,C00533,hsa04931,PCrel,indirect effect,..>,101.0,103.0,,"NOS3, nitric oxide synthase 3",Nitric oxide
14509,25109,hsa:5579,PRKCB,hsa:3667,IRS1,hsa04931,PPrel,inhibition,--|,44.0,26.0,,"PRKCB, protein kinase C beta","IRS1, insulin receptor substrate 1"
14510,25110,hsa:5579,PRKCB,hsa:3667,IRS1,hsa04931,PPrel,phosphorylation,+p,44.0,26.0,,"PRKCB, protein kinase C beta","IRS1, insulin receptor substrate 1"
14511,25111,hsa:5524,PTPA,hsa:10000,AKT3,hsa04931,PPrel,inhibition,--|,65.0,31.0,,"PTPA, protein phosphatase 2 phosphatase activator","AKT3, AKT serine/threonine kinase 3"
14512,25112,hsa:5524,PTPA,hsa:10000,AKT3,hsa04931,PPrel,dephosphorylation,-p,65.0,31.0,,"PTPA, protein phosphatase 2 phosphatase activator","AKT3, AKT serine/threonine kinase 3"
14513,25119,hsa:6720,SREBF1,hsa:8660,IRS2,hsa04931,PPrel,inhibition,--|,257.0,123.0,,"SREBF1, sterol regulatory element binding transcription factor 1","IRS2, insulin receptor substrate 2"
14514,25120,hsa:6720,SREBF1,hsa:8660,IRS2,hsa04931,PPrel,indirect effect,..>,257.0,123.0,,"SREBF1, sterol regulatory element binding transcription factor 1","IRS2, insulin receptor substrate 2"
14515,25127,hsa:5599,MAPK8,hsa:8660,IRS2,hsa04931,PPrel,inhibition,--|,146.0,123.0,,"MAPK8, mitogen-activated protein kinase 8","IRS2, insulin receptor substrate 2"
14516,25128,hsa:5599,MAPK8,hsa:8660,IRS2,hsa04931,PPrel,phosphorylation,+p,146.0,123.0,,"MAPK8, mitogen-activated protein kinase 8","IRS2, insulin receptor substrate 2"
14517,25131,hsa:3551,IKBKB,hsa:8660,IRS2,hsa04931,PPrel,inhibition,--|,153.0,123.0,,"IKBKB, inhibitor of nuclear factor kappa B kinase subunit beta","IRS2, insulin receptor substrate 2"
14518,25132,hsa:3551,IKBKB,hsa:8660,IRS2,hsa04931,PPrel,phosphorylation,+p,153.0,123.0,,"IKBKB, inhibitor of nuclear factor kappa B kinase subunit beta","IRS2, insulin receptor substrate 2"
14519,25135,hsa:3643,INSR,hsa:8660,IRS2,hsa04931,PPrel,activation,-->,122.0,123.0,,"INSR, insulin receptor","IRS2, insulin receptor substrate 2"
14520,25136,hsa:3643,INSR,hsa:8660,IRS2,hsa04931,PPrel,phosphorylation,+p,122.0,123.0,,"INSR, insulin receptor","IRS2, insulin receptor substrate 2"
14521,25143,hsa:5499,PPP1CA,hsa:5834,PYGB,hsa04931,PPrel,inhibition,--|,261.0,267.0,,"PPP1CA, protein phosphatase 1 catalytic subunit alpha","PYGB, glycogen phosphorylase B"
14522,25144,hsa:5499,PPP1CA,hsa:5834,PYGB,hsa04931,PPrel,dephosphorylation,-p,261.0,267.0,,"PPP1CA, protein phosphatase 1 catalytic subunit alpha","PYGB, glycogen phosphorylase B"
14523,25145,hsa:5499,PPP1CA,hsa:5834,PYGB,hsa04931,PPrel,indirect effect,..>,261.0,267.0,,"PPP1CA, protein phosphatase 1 catalytic subunit alpha","PYGB, glycogen phosphorylase B"
14524,25146,hsa:5834,PYGB,cpd:C00031,C00031,hsa04931,PCrel,activation,-->,267.0,220.0,,"PYGB, glycogen phosphorylase B",D-Glucose
14525,25147,hsa:5834,PYGB,cpd:C00031,C00031,hsa04931,PCrel,indirect effect,..>,267.0,220.0,,"PYGB, glycogen phosphorylase B",D-Glucose
14526,25148,hsa:3630,INS,hsa:10062,NR1H3,hsa04931,PPrel,activation,-->,132.0,243.0,,"INS, insulin","NR1H3, nuclear receptor subfamily 1 group H member 3"
14527,25149,hsa:3630,INS,hsa:10062,NR1H3,hsa04931,PPrel,indirect effect,..>,132.0,243.0,,"INS, insulin","NR1H3, nuclear receptor subfamily 1 group H member 3"
14528,25150,hsa:3630,INS,hsa:6720,SREBF1,hsa04931,PPrel,activation,-->,132.0,208.0,,"INS, insulin","SREBF1, sterol regulatory element binding transcription factor 1"
14529,25151,hsa:3630,INS,hsa:6720,SREBF1,hsa04931,PPrel,indirect effect,..>,132.0,208.0,,"INS, insulin","SREBF1, sterol regulatory element binding transcription factor 1"
14530,25152,hsa:10062,NR1H3,hsa:6720,SREBF1,hsa04931,PPrel,activation,-->,243.0,208.0,,"NR1H3, nuclear receptor subfamily 1 group H member 3","SREBF1, sterol regulatory element binding transcription factor 1"
14531,25153,hsa:10062,NR1H3,hsa:6720,SREBF1,hsa04931,PPrel,indirect effect,..>,243.0,208.0,,"NR1H3, nuclear receptor subfamily 1 group H member 3","SREBF1, sterol regulatory element binding transcription factor 1"
14532,25154,cpd:C00095,C00095,hsa:22877,MLXIP,hsa04931,PCrel,activation,-->,205.0,200.0,,D-Fructose,"MLXIP, MLX interacting protein"
14533,25155,cpd:C00095,C00095,hsa:22877,MLXIP,hsa04931,PCrel,indirect effect,..>,205.0,200.0,,D-Fructose,"MLXIP, MLX interacting protein"
14534,25160,hsa:5105,PCK1,cpd:C00031,C00031,hsa04931,PCrel,activation,-->,222.0,220.0,,"PCK1, phosphoenolpyruvate carboxykinase 1",D-Glucose
14535,25161,hsa:5105,PCK1,cpd:C00031,C00031,hsa04931,PCrel,indirect effect,..>,222.0,220.0,,"PCK1, phosphoenolpyruvate carboxykinase 1",D-Glucose
14536,25162,hsa:2538,G6PC1,cpd:C00031,C00031,hsa04931,PCrel,activation,-->,223.0,220.0,,"G6PC1, glucose-6-phosphatase catalytic subunit 1",D-Glucose
14537,25163,hsa:2538,G6PC1,cpd:C00031,C00031,hsa04931,PCrel,indirect effect,..>,223.0,220.0,,"G6PC1, glucose-6-phosphatase catalytic subunit 1",D-Glucose
14538,25172,hsa:3643,INSR,hsa:8473,OGT,hsa04931,PPrel,activation,-->,294.0,324.0,,"INSR, insulin receptor","OGT, O-linked N-acetylglucosamine (GlcNAc) transferase"
14539,25173,hsa:3643,INSR,hsa:8473,OGT,hsa04931,PPrel,phosphorylation,+p,294.0,324.0,,"INSR, insulin receptor","OGT, O-linked N-acetylglucosamine (GlcNAc) transferase"
14540,25174,hsa:10724,OGA,hsa:8473,OGT,hsa04931,PPrel,inhibition,--|,318.0,324.0,,"OGA, O-GlcNAcase","OGT, O-linked N-acetylglucosamine (GlcNAc) transferase"
14541,25175,hsa:10724,OGA,hsa:8473,OGT,hsa04931,PPrel,indirect effect,..>,318.0,324.0,,"OGA, O-GlcNAcase","OGT, O-linked N-acetylglucosamine (GlcNAc) transferase"
14542,25176,hsa:8473,OGT,hsa:3667,IRS1,hsa04931,PPrel,inhibition,--|,324.0,296.0,,"OGT, O-linked N-acetylglucosamine (GlcNAc) transferase","IRS1, insulin receptor substrate 1"
14543,25177,hsa:8473,OGT,hsa:3667,IRS1,hsa04931,PPrel,glycosylation,+g,324.0,296.0,,"OGT, O-linked N-acetylglucosamine (GlcNAc) transferase","IRS1, insulin receptor substrate 1"
14544,25178,hsa:8473,OGT,hsa:5290,PIK3CA,hsa04931,PPrel,inhibition,--|,324.0,302.0,,"OGT, O-linked N-acetylglucosamine (GlcNAc) transferase","PIK3CA, phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha"
14545,25179,hsa:8473,OGT,hsa:5290,PIK3CA,hsa04931,PPrel,glycosylation,+g,324.0,302.0,,"OGT, O-linked N-acetylglucosamine (GlcNAc) transferase","PIK3CA, phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha"
14546,25180,hsa:8473,OGT,hsa:5170,PDPK1,hsa04931,PPrel,inhibition,--|,324.0,304.0,,"OGT, O-linked N-acetylglucosamine (GlcNAc) transferase","PDPK1, 3-phosphoinositide dependent protein kinase 1"
14547,25181,hsa:8473,OGT,hsa:5170,PDPK1,hsa04931,PPrel,glycosylation,+g,324.0,304.0,,"OGT, O-linked N-acetylglucosamine (GlcNAc) transferase","PDPK1, 3-phosphoinositide dependent protein kinase 1"
14548,25182,hsa:8473,OGT,hsa:10000,AKT3,hsa04931,PPrel,inhibition,--|,324.0,306.0,,"OGT, O-linked N-acetylglucosamine (GlcNAc) transferase","AKT3, AKT serine/threonine kinase 3"
14549,25183,hsa:8473,OGT,hsa:10000,AKT3,hsa04931,PPrel,glycosylation,+g,324.0,306.0,,"OGT, O-linked N-acetylglucosamine (GlcNAc) transferase","AKT3, AKT serine/threonine kinase 3"
14550,25194,hsa:10488,CREB3,hsa:10891,PPARGC1A,hsa04931,PPrel,activation,-->,346.0,338.0,,"CREB3, cAMP responsive element binding protein 3","PPARGC1A, PPARG coactivator 1 alpha"
14551,25195,hsa:10488,CREB3,hsa:10891,PPARGC1A,hsa04931,PPrel,indirect effect,..>,346.0,338.0,,"CREB3, cAMP responsive element binding protein 3","PPARGC1A, PPARG coactivator 1 alpha"
14552,25196,hsa:5524,PTPA,hsa:22877,MLXIP,hsa04931,PPrel,activation,-->,198.0,200.0,,"PTPA, protein phosphatase 2 phosphatase activator","MLXIP, MLX interacting protein"
14553,25197,hsa:5524,PTPA,hsa:22877,MLXIP,hsa04931,PPrel,dephosphorylation,-p,198.0,200.0,,"PTPA, protein phosphatase 2 phosphatase activator","MLXIP, MLX interacting protein"
14554,25198,hsa:5581,PRKCE,hsa:3643,INSR,hsa04931,PPrel,inhibition,--|,161.0,122.0,,"PRKCE, protein kinase C epsilon","INSR, insulin receptor"
14555,25199,hsa:5581,PRKCE,hsa:3643,INSR,hsa04931,PPrel,phosphorylation,+p,161.0,122.0,,"PRKCE, protein kinase C epsilon","INSR, insulin receptor"
14556,25208,cpd:C00031,C00031,hsa:22877,MLXIP,hsa04932,PCrel,activation,-->,25.0,27.0,,D-Glucose,"MLXIP, MLX interacting protein"
14557,25209,hsa:10062,NR1H3,hsa:6256,RXRA,hsa04932,PPrel,binding/association,---,195.0,197.0,,"NR1H3, nuclear receptor subfamily 1 group H member 3","RXRA, retinoid X receptor alpha"
14558,25210,hsa:22877,MLXIP,hsa:5313,PKLR,hsa04932,GErel,expression,-->,27.0,31.0,,"MLXIP, MLX interacting protein","PKLR, pyruvate kinase L/R"
14559,25213,hsa:5465,PPARA,hsa:6256,RXRA,hsa04932,PPrel,binding/association,---,56.0,203.0,,"PPARA, peroxisome proliferator activated receptor alpha","RXRA, retinoid X receptor alpha"
14560,25214,hsa:998,CDC42,hsa:4296,MAP3K11,hsa04932,PPrel,activation,-->,154.0,158.0,,"CDC42, cell division cycle 42","MAP3K11, mitogen-activated protein kinase kinase kinase 11"
14561,25215,hsa:5879,RAC1,hsa:4296,MAP3K11,hsa04932,PPrel,activation,-->,156.0,158.0,,"RAC1, Rac family small GTPase 1","MAP3K11, mitogen-activated protein kinase kinase kinase 11"
14562,25221,hsa:7186,TRAF2,hsa:3551,IKBKB,hsa04932,PPrel,activation,-->,129.0,139.0,,"TRAF2, TNF receptor associated factor 2","IKBKB, inhibitor of nuclear factor kappa B kinase subunit beta"
14563,25222,hsa:3551,IKBKB,hsa:4790,NFKB1,hsa04932,PPrel,activation,-->,139.0,143.0,,"IKBKB, inhibitor of nuclear factor kappa B kinase subunit beta","NFKB1, nuclear factor kappa B subunit 1"
14564,25223,hsa:4790,NFKB1,hsa:3552,IL1A,hsa04932,GErel,expression,-->,143.0,145.0,,"NFKB1, nuclear factor kappa B subunit 1","IL1A, interleukin 1 alpha"
14565,25228,hsa:1649,DDIT3,hsa:10018,BCL2L11,hsa04932,PPrel,activation,-->,110.0,102.0,,"DDIT3, DNA damage inducible transcript 3","BCL2L11, BCL2 like 11"
14566,25230,cpd:C00162,C00162,hsa:356,FASLG,hsa04932,PCrel,activation,-->,79.0,171.0,,Fatty acid,"FASLG, Fas ligand"
14567,25234,hsa:7494,XBP1,hsa:1050,CEBPA,hsa04932,GErel,expression,-->,184.0,214.0,,"XBP1, X-box binding protein 1","CEBPA, CCAAT enhancer binding protein alpha"
14568,25235,hsa:3570,IL6R,hsa:9021,SOCS3,hsa04932,GErel,expression,-->,216.0,43.0,,"IL6R, interleukin 6 receptor","SOCS3, suppressor of cytokine signaling 3"
14569,25236,hsa:3570,IL6R,hsa:9021,SOCS3,hsa04932,GErel,indirect effect,..>,216.0,43.0,,"IL6R, interleukin 6 receptor","SOCS3, suppressor of cytokine signaling 3"
14570,25237,hsa:7132,TNFRSF1A,hsa:4790,NFKB1,hsa04932,PPrel,activation,-->,219.0,36.0,,"TNFRSF1A, TNF receptor superfamily member 1A","NFKB1, nuclear factor kappa B subunit 1"
14571,25238,hsa:7132,TNFRSF1A,hsa:4790,NFKB1,hsa04932,PPrel,indirect effect,..>,219.0,36.0,,"TNFRSF1A, TNF receptor superfamily member 1A","NFKB1, nuclear factor kappa B subunit 1"
